User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Campaigns_Accepted,Total_Spent
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962.0,61.0,921.0,52.0,61.0,20.0,1,5,4,12,2,0,0,0,0,0,0,0,Canada,0,2077.0
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784.0,48.0,560.0,42.0,176.0,48.0,1,4,6,4,3,0,0,1,1,0,1,0,India,3,1658.0
832,1966,PhD,Together,65814.0,0,1,2014-03-02,90,561.0,14.0,113.0,10.0,14.0,35.0,3,8,2,10,5,0,0,0,0,0,0,0,Spain,0,747.0
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,0,Spain,0,72.0
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,0,Spain,0,174.0
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,0,Spain,0,170.0
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303.0,0.0,280.0,60.0,147.0,15.0,4,8,2,11,6,0,0,0,0,0,0,0,Spain,0,805.0
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320.0,48.0,133.0,39.0,72.0,48.0,4,6,2,10,4,0,0,0,0,0,0,0,Spain,0,660.0
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381.0,28.0,215.0,84.0,28.0,21.0,2,6,5,9,3,0,0,0,0,0,0,0,Spain,0,757.0
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306.0,5.0,109.0,21.0,109.0,92.0,9,5,2,10,6,0,0,0,0,0,0,0,Canada,0,642.0
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,0,0,0,0,0,0,South Africa,0,65.0
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,1,0,0,0,1,0,Spain,2,1178.0
879,1976,Master,Married,49681.0,0,2,2013-11-04,66,411.0,0.0,26.0,0.0,0.0,21.0,6,7,1,7,7,0,0,0,0,0,0,0,South Africa,0,458.0
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2.0,23.0,11.0,8.0,6.0,46.0,1,2,1,2,8,0,0,0,0,0,0,0,Spain,0,96.0
891,1951,Master,Together,29298.0,1,1,2013-09-07,60,6.0,0.0,2.0,2.0,0.0,1.0,1,1,0,2,5,0,0,0,0,0,0,0,Spain,0,11.0
895,1948,PhD,Married,61467.0,0,2,2012-12-09,69,410.0,16.0,114.0,0.0,5.0,49.0,3,5,2,10,5,0,0,0,0,0,0,0,Spain,0,594.0
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38.0,15.0,54.0,3.0,8.0,29.0,3,3,0,4,8,0,0,0,0,0,0,0,Spain,0,147.0
902,1980,Graduation,Together,62994.0,1,0,2014-03-04,74,224.0,12.0,48.0,4.0,12.0,12.0,1,6,2,4,6,0,0,0,0,0,0,0,Canada,0,312.0
905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22,38,7.0,17.0,18.0,6.0,10.0,26.0,4,4,0,3,8,0,0,0,0,0,0,0,South Africa,0,84.0
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,0,0,0,0,0,Spain,0,362.0
916,1972,PhD,Single,41644.0,1,1,2014-05-09,67,20.0,3.0,4.0,2.0,0.0,2.0,2,1,0,3,3,0,0,0,0,0,0,0,Spain,0,31.0
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16.0,2.0,11.0,3.0,0.0,16.0,2,1,1,2,8,1,0,0,0,0,0,0,Germany,1,48.0
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,0,Spain,0,25.0
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,0,Spain,1,87.0
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158.0,11.0,99.0,15.0,11.0,17.0,2,3,2,7,3,0,0,0,0,0,0,0,South Africa,0,311.0
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,0,0,0,0,1,0,Spain,1,299.0
944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121.0,103.0,69.0,8.0,44.0,48.0,1,4,2,7,4,0,0,0,0,0,0,0,Spain,0,393.0
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,0,Spain,0,133.0
946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,0,0,0,0,0,0,0,Spain,0,210.0
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4.0,7.0,7.0,6.0,4.0,13.0,3,1,2,2,5,0,0,0,0,0,0,0,Spain,0,41.0
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,0,0,0,0,0,0,0,Australia,0,102.0
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167.0,2.0,44.0,6.0,2.0,19.0,7,4,2,4,8,1,0,0,0,0,1,0,South Africa,2,240.0
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133.0,27.0,421.0,13.0,195.0,71.0,2,7,3,5,4,0,0,0,0,0,0,0,Spain,0,860.0
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235.0,65.0,164.0,50.0,49.0,27.0,4,7,3,7,6,0,0,0,0,0,0,0,United States,0,590.0
966,1966,Graduation,Married,44529.0,0,1,2013-07-05,98,538.0,13.0,91.0,17.0,6.0,26.0,6,6,2,11,5,0,1,0,0,0,0,0,Spain,1,691.0
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342.0,9.0,112.0,19.0,14.0,19.0,10,5,2,9,7,0,0,0,0,0,1,0,Spain,1,515.0
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,0,0,0,0,0,0,Australia,0,187.0
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178.0,4.0,26.0,8.0,4.0,44.0,5,4,1,5,6,0,0,0,0,0,0,0,Australia,0,264.0
977,1957,Graduation,Together,47320.0,0,1,2013-08-01,10,200.0,19.0,111.0,50.0,15.0,19.0,6,5,1,8,6,0,0,0,0,0,0,0,Canada,0,414.0
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,0,Spain,0,112.0
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,1,0,0,0,0,0,0,United States,1,414.0
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410.0,0.0,592.0,147.0,22.0,22.0,1,6,4,7,3,0,0,0,1,0,0,0,Spain,1,1193.0
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490.0,44.0,125.0,29.0,20.0,22.0,1,6,7,11,3,0,1,1,0,0,1,0,Canada,3,730.0
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505.0,72.0,270.0,36.0,27.0,54.0,4,9,2,12,5,0,0,0,0,0,0,0,Spain,0,964.0
1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,728.0,17.0,133.0,11.0,8.0,124.0,1,7,3,13,6,1,0,0,0,0,0,0,Germany,1,1021.0
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41.0,0.0,17.0,3.0,1.0,16.0,2,1,1,3,3,0,0,0,0,0,0,0,Spain,0,78.0
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523.0,7.0,134.0,37.0,14.0,169.0,4,8,2,10,7,0,0,0,0,0,0,0,Australia,0,884.0
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41.0,1.0,6.0,2.0,0.0,5.0,2,2,0,3,6,0,0,0,0,0,0,0,Canada,0,55.0
1020,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350.0,60.0,568.0,110.0,133.0,145.0,1,5,6,7,2,0,0,1,0,0,0,0,Spain,1,1366.0
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200.0,5.0,44.0,0.0,10.0,20.0,1,5,1,5,5,0,0,0,0,0,0,0,Spain,0,279.0
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22.0,0.0,13.0,0.0,0.0,3.0,2,1,0,3,7,0,0,0,0,0,0,0,South Africa,0,38.0
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600.0,20.0,350.0,29.0,30.0,33.0,1,6,9,10,2,0,0,1,0,0,0,0,India,1,1062.0
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322.0,3.0,50.0,4.0,3.0,42.0,5,7,1,6,8,0,0,0,0,0,1,0,South Africa,1,424.0
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299.0,5.0,201.0,21.0,21.0,49.0,3,5,4,8,4,0,0,0,0,0,0,0,Australia,0,596.0
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,0,0,0,0,0,0,0,Spain,0,279.0
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63.0,3.0,67.0,8.0,9.0,28.0,2,3,1,4,7,0,0,0,0,0,1,0,South Africa,1,178.0
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14.0,10.0,13.0,4.0,15.0,9.0,1,2,1,4,2,0,0,0,0,0,0,0,Germany,0,65.0
1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,0,0,0,0,0,Australia,0,1001.0
1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,29.0,0.0,8.0,2.0,0.0,6.0,1,1,0,3,4,0,0,0,0,0,0,0,Germany,0,45.0
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22.0,1.0,11.0,0.0,5.0,3.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,0,42.0
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557.0,129.0,984.0,193.0,37.0,18.0,1,5,8,5,2,0,0,0,0,0,0,0,United States,0,1918.0
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,0,United States,0,1034.0
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70.0,0.0,17.0,0.0,0.0,6.0,2,2,1,3,6,0,0,0,0,0,0,0,Canada,0,93.0
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258.0,105.0,239.0,237.0,172.0,9.0,1,7,3,4,4,0,0,0,0,0,0,0,Spain,0,1020.0
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000.0,0.0,76.0,0.0,0.0,10.0,3,3,4,9,8,0,1,0,0,0,0,0,India,1,1086.0
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733.0,9.0,180.0,12.0,19.0,66.0,11,6,3,5,4,0,0,0,0,0,0,0,South Africa,0,1019.0
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,0,0,0,0,0,1,0,Spain,1,173.0
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,269.0,129.0,495.0,182.0,43.0,29.0,4,9,3,4,7,0,0,0,0,0,0,0,India,0,1147.0
1100,1960,Master,Together,41275.0,1,2,2014-03-24,33,24.0,4.0,22.0,0.0,2.0,9.0,4,3,1,3,5,0,0,0,0,0,0,0,Canada,0,61.0
1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1486.0,55.0,278.0,49.0,0.0,185.0,2,4,4,10,6,1,0,1,0,0,1,0,Australia,3,2053.0
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6.0,0.0,5.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain,0,12.0
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544.0,13.0,85.0,8.0,6.0,29.0,3,10,4,5,8,1,0,0,0,0,0,0,Spain,1,685.0
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938.0,19.0,843.0,25.0,95.0,38.0,1,6,6,7,2,0,0,1,0,0,0,0,Spain,1,1958.0
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85.0,0.0,3.0,0.0,0.0,7.0,1,2,0,4,3,0,0,0,0,0,0,0,South Africa,0,95.0
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18.0,2.0,19.0,0.0,2.0,6.0,5,3,0,4,7,0,0,0,0,0,0,0,Canada,0,47.0
1137,1964,Graduation,Single,81246.0,0,0,2013-12-29,87,398.0,190.0,537.0,61.0,156.0,37.0,1,4,5,7,1,1,0,0,1,0,0,0,Spain,2,1379.0
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,1,0,Spain,4,1512.0
1142,1953,PhD,Married,55707.0,0,1,2013-12-22,91,208.0,7.0,82.0,30.0,66.0,35.0,2,3,2,9,3,0,0,0,0,0,0,0,Spain,0,428.0
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7.0,10.0,13.0,3.0,11.0,11.0,2,2,0,3,7,0,0,0,0,0,0,0,Canada,0,55.0
1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,1,0,Australia,2,874.0
1150,1899,PhD,Together,83532.0,0,0,2013-09-26,36,755.0,144.0,562.0,104.0,64.0,224.0,1,4,6,4,1,0,0,1,0,0,0,0,Spain,1,1853.0
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,0,0,0,0,0,0,Spain,0,144.0
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9.0,4.0,17.0,10.0,2.0,7.0,4,3,0,3,8,0,0,0,0,0,0,0,Spain,0,49.0
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124.0,83.0,267.0,85.0,59.0,35.0,2,5,2,11,5,0,0,0,0,0,1,0,Spain,1,653.0
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239.0,13.0,143.0,45.0,4.0,52.0,9,6,2,7,6,0,0,0,0,0,0,0,South Africa,0,496.0
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322.0,53.0,899.0,34.0,40.0,53.0,1,4,6,10,2,0,0,0,0,0,0,0,Spain,0,1401.0
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50.0,15.0,110.0,39.0,15.0,15.0,4,5,1,4,8,0,0,0,0,0,0,0,Spain,0,244.0
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979.0,44.0,935.0,29.0,25.0,22.0,1,7,5,12,3,0,1,1,1,0,1,0,Spain,4,2034.0
1173,1947,Master,Together,77632.0,0,0,2013-03-10,73,1200.0,105.0,758.0,0.0,42.0,147.0,1,4,2,6,2,0,1,1,0,0,1,0,Spain,3,2252.0
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88.0,39.0,54.0,64.0,28.0,153.0,1,3,5,3,6,1,0,0,0,0,1,0,Spain,2,426.0
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2.0,6.0,4.0,3.0,1.0,9.0,1,1,0,2,8,0,0,0,0,0,0,0,Spain,0,25.0
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,0,0,0,0,0,0,0,Spain,0,129.0
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9.0,1.0,4.0,3.0,2.0,3.0,1,1,0,2,6,0,0,0,0,0,0,0,Germany,0,22.0
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,46,554.0,41.0,215.0,11.0,0.0,24.0,3,10,2,10,5,0,0,0,0,0,0,0,South Africa,0,845.0
1204,1970,PhD,Married,67536.0,0,1,2013-05-22,45,1253.0,0.0,447.0,23.0,71.0,35.0,3,11,5,11,8,0,0,0,1,0,0,0,South Africa,1,1829.0
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384.0,25.0,292.0,130.0,41.0,64.0,3,8,8,6,6,1,0,0,0,0,0,0,Spain,1,936.0
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690.0,117.0,499.0,76.0,102.0,88.0,1,5,10,7,3,0,0,0,1,0,0,0,Spain,1,1572.0
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,1,0,0,0,0,0,0,South Africa,1,1495.0
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,0,Germany,0,1244.0
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13.0,3.0,8.0,7.0,4.0,16.0,2,1,0,3,9,0,0,0,0,0,1,0,Germany,1,51.0
1245,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977.0,12.0,253.0,16.0,12.0,101.0,4,4,3,12,8,0,1,0,0,0,0,0,Spain,1,1371.0
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,0,Spain,0,84.0
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664.0,58.0,83.0,32.0,0.0,66.0,4,7,5,10,5,0,0,0,0,0,0,0,Australia,0,903.0
1277,1960,Graduation,Together,78468.0,0,0,2014-04-09,29,434.0,22.0,388.0,104.0,22.0,34.0,1,10,7,10,4,0,0,0,1,0,0,0,United States,1,1004.0
1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,0,Spain,0,351.0
1295,1963,Graduation,Married,,0,1,2013-08-11,96,231.0,65.0,196.0,38.0,71.0,124.0,1,6,5,7,4,0,0,0,0,0,0,0,Canada,0,725.0
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27.0,5.0,8.0,8.0,3.0,12.0,3,3,0,4,4,0,0,0,0,0,0,0,Spain,0,63.0
1321,1974,Graduation,Married,26067.0,1,0,2013-11-04,49,22.0,2.0,18.0,0.0,2.0,12.0,3,3,0,3,8,0,0,0,0,0,0,0,Canada,0,56.0
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,0,0,0,0,0,0,India,0,91.0
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,261.0,42.0,144.0,55.0,48.0,133.0,3,4,4,9,3,0,0,0,0,0,0,0,South Africa,0,683.0
1331,1977,Graduation,Single,35790.0,1,0,2013-01-02,54,12.0,6.0,20.0,30.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,0,Australia,0,72.0
1340,1986,Graduation,Married,92910.0,0,0,2014-04-24,42,551.0,137.0,792.0,179.0,103.0,33.0,1,6,7,13,1,0,1,1,1,0,0,0,Spain,3,1795.0
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,United States,0,586.0
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85.0,7.0,24.0,2.0,3.0,27.0,1,3,1,3,6,0,0,0,0,0,0,0,India,0,148.0
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962.0,12.0,194.0,16.0,24.0,12.0,4,7,8,13,6,0,0,1,0,0,0,0,Spain,1,1220.0
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856.0,59.0,487.0,58.0,29.0,73.0,7,2,5,5,5,0,0,0,0,0,0,0,Germany,0,1562.0
1361,1974,Master,Married,82584.0,0,0,2013-06-04,26,1076.0,68.0,103.0,29.0,91.0,68.0,1,3,4,8,1,0,1,1,0,0,1,0,Spain,3,1435.0
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33.0,87.0,64.0,175.0,16.0,74.0,1,6,1,6,7,0,0,0,0,0,0,0,Germany,0,449.0
1371,1976,Graduation,Single,79941.0,0,0,2014-06-28,72,123.0,164.0,266.0,227.0,30.0,174.0,1,2,4,9,1,0,0,0,0,0,0,0,Australia,0,984.0
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,0,0,0,0,0,0,0,South Africa,0,285.0
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284.0,16.0,160.0,84.0,16.0,134.0,6,7,4,6,6,0,0,0,0,0,0,0,South Africa,0,694.0
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,0,0,0,0,0,0,South Africa,0,241.0
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172.0,3.0,115.0,16.0,0.0,18.0,5,6,1,5,8,0,0,0,0,0,1,0,Spain,1,324.0
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,1,0,0,0,0,0,0,United States,1,62.0
1386,1967,Graduation,Together,32474.0,1,1,2014-05-11,0,10.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,Australia,0,11.0
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,0,Australia,0,112.0
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407.0,114.0,445.0,181.0,165.0,203.0,1,3,7,9,1,0,0,0,1,0,0,0,Spain,1,1515.0
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496.0,36.0,460.0,189.0,60.0,12.0,3,4,8,6,3,0,0,0,0,0,0,0,Germany,0,1253.0
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8.0,4.0,15.0,3.0,5.0,3.0,2,1,0,3,7,0,0,0,0,0,0,0,Spain,0,38.0
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51.0,23.0,82.0,33.0,0.0,42.0,4,5,1,3,9,0,0,0,0,0,0,0,South Africa,0,231.0
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280.0,7.0,81.0,20.0,0.0,27.0,8,6,3,5,7,0,0,0,0,0,0,0,Spain,0,415.0
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,0,Germany,0,57.0
1409,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270.0,3.0,27.0,39.0,6.0,99.0,7,7,1,5,8,0,0,0,0,0,0,0,United States,0,444.0
1411,1952,Graduation,Divorced,82623.0,0,0,2013-11-10,58,204.0,34.0,204.0,172.0,153.0,173.0,1,2,9,4,1,0,0,0,0,0,0,0,Spain,0,940.0
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18.0,6.0,15.0,12.0,8.0,17.0,3,2,1,3,5,0,0,0,0,0,0,0,Spain,0,76.0
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367.0,17.0,241.0,104.0,188.0,232.0,2,9,5,9,7,0,0,0,0,0,0,0,Spain,0,1149.0
1446,1956,Master,Single,86424.0,0,0,2014-04-05,12,387.0,68.0,569.0,89.0,45.0,68.0,1,6,9,12,1,0,0,0,0,0,0,0,South Africa,0,1226.0
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21.0,12.0,12.0,0.0,3.0,3.0,3,2,0,4,4,0,0,0,0,0,0,0,India,0,51.0
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735.0,40.0,183.0,52.0,20.0,30.0,2,9,3,13,6,0,0,0,0,0,0,0,Spain,0,1060.0
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,0,0,0,0,0,0,0,India,0,1180.0
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,0,0,0,0,0,0,Spain,0,44.0
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666.0,35.0,124.0,69.0,8.0,26.0,1,5,3,5,3,0,0,0,0,0,0,0,Spain,0,928.0
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17.0,1.0,12.0,3.0,1.0,4.0,2,2,0,3,7,0,0,0,0,0,0,0,Canada,0,38.0
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,0,Australia,0,21.0
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53.0,1.0,5.0,2.0,1.0,10.0,2,2,0,3,8,0,0,0,0,0,0,0,Canada,0,72.0
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675.0,0.0,85.0,10.0,7.0,77.0,5,10,3,8,8,0,0,0,0,0,0,0,Canada,0,854.0
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162.0,33.0,124.0,40.0,28.0,172.0,2,3,4,7,1,0,0,0,0,0,0,0,Canada,0,559.0
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268.0,11.0,88.0,15.0,3.0,22.0,2,6,3,5,5,0,0,0,0,0,0,0,South Africa,0,407.0
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55.0,16.0,1622.0,17.0,3.0,4.0,15,0,28,1,0,0,0,0,0,0,0,0,United States,0,1717.0
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18.0,3.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,0,Spain,0,52.0
1503,1976,PhD,Together,162397.0,1,1,2013-06-03,31,85.0,1.0,16.0,2.0,1.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,Spain,0,107.0
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,1,0,Spain,1,140.0
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152.0,27.0,103.0,106.0,54.0,81.0,0,9,9,4,5,0,1,1,1,1,1,0,Spain,5,523.0
